Open in Excel for Better user experience.,,,,,,,,,,,,,,,,,,,
Optimal Strategy Training,,,,,,,Random Strategy Training,,,,,,,Menace to Menace Strategy Training,,,,,
Time Stamp,Count,Menace Wins,Menace Lose,Draws,Result,,Time Stamp,Count,Menace Wins,Menace Lose,Draws,Result,,Time Stamp,Count,Menace Wins,Menace Lose,Draws,Result
Fri Apr 22 00:34:30 EDT 2022,4636,0,47,4588, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,4635,4175,152,10306, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,4635,12561,209,11862, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,4637,0,47,4589, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,4636,4176,152,10306, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,4636,12562,209,11862, conditionDraw
Fri Apr 22 00:34:30 EDT 2022,4638,0,47,4590, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,4637,4177,152,10306, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,4637,12562,209,11863, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,4639,0,47,4591, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,4638,4178,152,10306, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,4638,12563,209,11863, conditionDraw
Fri Apr 22 00:34:30 EDT 2022,4640,0,47,4592, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,4639,4179,152,10306, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,4639,12563,209,11864, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,4641,0,47,4593, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,4640,4180,152,10306, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,4640,12564,209,11864, conditionDraw
Fri Apr 22 00:34:30 EDT 2022,4642,0,47,4594, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,4641,4181,152,10306, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,4641,12564,209,11865, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,4643,0,47,4595, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,4642,4182,152,10306, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,4642,12565,209,11865, conditionDraw
Fri Apr 22 00:34:30 EDT 2022,4644,0,47,4596, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,4643,4183,152,10306, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,4643,12565,209,11866, conditionDraw
Fri Apr 22 00:34:30 EDT 2022,4645,0,47,4597, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,4644,4184,152,10306, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,4644,12565,209,11867, conditionDraw
Fri Apr 22 00:34:30 EDT 2022,4646,0,47,4598, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,4645,4185,152,10306, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,4645,12565,209,11868, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,4647,0,47,4599, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,4646,4186,152,10306, conditionDraw,,Fri Apr 22 00:34:39 EDT 2022,4646,12566,209,11868, conditionDraw
Fri Apr 22 00:34:30 EDT 2022,4648,0,47,4600, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,4647,4186,152,10307, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,4647,12566,209,11869, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,4649,0,47,4601, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,4648,4187,152,10307, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,4648,12567,209,11869, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,4650,0,47,4602, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,4649,4188,152,10307, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,4649,12568,209,11869, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,4651,0,47,4603, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,4650,4189,152,10307, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,4650,12569,209,11869, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,4652,0,47,4604, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,4651,4190,152,10307, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,4651,12570,209,11869, conditionDraw
Fri Apr 22 00:34:30 EDT 2022,4653,0,47,4605, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,4652,4191,152,10307, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,4652,12570,209,11870, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,4654,0,47,4606, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,4653,4192,152,10307, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,4653,12571,209,11870, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,4655,0,47,4607, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,4654,4193,152,10307, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,4654,12572,209,11870, conditionDraw
Fri Apr 22 00:34:30 EDT 2022,4656,0,47,4608, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,4655,4194,152,10307, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,4655,12572,209,11871, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,4657,0,47,4609, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,4656,4195,152,10307, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,4656,12573,209,11871, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,4658,0,47,4610, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,4657,4196,152,10307, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,4657,12574,209,11871, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,4659,0,47,4611, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,4658,4197,152,10307, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,4658,12575,209,11871, conditionDraw
Fri Apr 22 00:34:30 EDT 2022,4660,0,47,4612, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,4659,4198,152,10307, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,4659,12575,209,11872, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,4661,0,47,4613, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,4660,4199,152,10307, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,4660,12576,209,11872, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,4662,0,47,4614, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,4661,4200,152,10307, conditionDraw,,Fri Apr 22 00:34:39 EDT 2022,4661,12577,209,11872, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,4663,0,47,4615, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,4662,4200,152,10308, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,4662,12578,209,11872, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,4664,0,47,4616, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,4663,4201,152,10308, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,4663,12579,209,11872, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,4665,0,47,4617, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,4664,4202,152,10308, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,4664,12580,209,11872, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,4666,0,47,4618, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,4665,4203,152,10308, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,4665,12581,209,11872, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,4667,0,47,4619, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,4666,4204,152,10308, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,4666,12582,209,11872, conditionDraw
Fri Apr 22 00:34:30 EDT 2022,4668,0,47,4620, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,4667,4205,152,10308, conditionDraw,,Fri Apr 22 00:34:39 EDT 2022,4667,12582,209,11873, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,4669,0,47,4621, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,4668,4205,152,10309, conditionDraw,,Fri Apr 22 00:34:39 EDT 2022,4668,12583,209,11873, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,4670,0,47,4622, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,4669,4205,152,10310, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,4669,12584,209,11873, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,4671,0,47,4623, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,4670,4206,152,10310, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,4670,12585,209,11873, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,4672,0,47,4624, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,4671,4207,152,10310, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,4671,12586,209,11873, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,4673,0,47,4625, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,4672,4208,152,10310, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,4672,12587,209,11873, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,4674,0,47,4626, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,4673,4209,152,10310, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,4673,12588,209,11873, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,4675,0,47,4627, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,4674,4210,152,10310, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,4674,12589,209,11873, conditionDraw
Fri Apr 22 00:34:30 EDT 2022,4676,0,47,4628, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,4675,4211,152,10310, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,4675,12589,209,11874, conditionDraw
Fri Apr 22 00:34:30 EDT 2022,4677,0,47,4629, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,4676,4212,152,10310, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,4676,12589,209,11875, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,4678,0,47,4630, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,4677,4213,152,10310, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,4677,12590,209,11875, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,4679,0,47,4631, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,4678,4214,152,10310, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,4678,12591,209,11875, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,4680,0,47,4632, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,4679,4215,152,10310, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,4679,12592,209,11875, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,4681,0,47,4633, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,4680,4216,152,10310, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,4680,12593,209,11875, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,4682,0,47,4634, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,4681,4217,152,10310, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,4681,12594,209,11875, conditionDraw
Fri Apr 22 00:34:30 EDT 2022,4683,0,47,4635, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,4682,4218,152,10310, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,4682,12594,209,11876, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,4684,0,47,4636, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,4683,4219,152,10310, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,4683,12595,209,11876, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,4685,0,47,4637, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,4684,4220,152,10310, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,4684,12596,209,11876, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,4686,0,47,4638, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,4685,4221,152,10310, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,4685,12597,209,11876, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,4687,0,47,4639, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,4686,4222,152,10310, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,4686,12598,209,11876, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,4688,0,47,4640, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,4687,4223,152,10310, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,4687,12599,209,11876, conditionDraw
Fri Apr 22 00:34:30 EDT 2022,4689,0,47,4641, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,4688,4224,152,10310, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,4688,12599,209,11877, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,4690,0,47,4642, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,4689,4225,152,10310, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,4689,12600,209,11877, conditionDraw
Fri Apr 22 00:34:30 EDT 2022,4691,0,47,4643, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,4690,4226,152,10310, conditionDraw,,Fri Apr 22 00:34:39 EDT 2022,4690,12600,209,11878, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,4692,0,47,4644, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,4691,4226,152,10311, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,4691,12601,209,11878, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,4693,0,47,4645, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,4692,4227,152,10311, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,4692,12602,209,11878, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,4694,0,47,4646, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,4693,4228,152,10311, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,4693,12603,209,11878, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,4695,0,47,4647, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,4694,4229,152,10311, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,4694,12604,209,11878, conditionDraw
Fri Apr 22 00:34:30 EDT 2022,4696,0,47,4648, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,4695,4230,152,10311, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,4695,12604,209,11879, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,4697,0,47,4649, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,4696,4231,152,10311, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,4696,12605,209,11879, conditionDraw
Fri Apr 22 00:34:30 EDT 2022,4698,0,47,4650, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,4697,4232,152,10311, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,4697,12605,209,11880, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,4699,0,47,4651, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,4698,4233,152,10311, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,4698,12606,209,11880, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,4700,0,47,4652, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,4699,4234,152,10311, conditionDraw,,Fri Apr 22 00:34:39 EDT 2022,4699,12607,209,11880, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,4701,0,47,4653, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,4700,4234,152,10312, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,4700,12608,209,11880, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,4702,0,47,4654, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,4701,4235,152,10312, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,4701,12609,209,11880, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,4703,0,47,4655, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,4702,4236,152,10312, conditionDraw,,Fri Apr 22 00:34:39 EDT 2022,4702,12610,209,11880, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,4704,0,47,4656, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,4703,4236,152,10313, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,4703,12611,209,11880, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,4705,0,47,4657, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,4704,4237,152,10313, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,4704,12612,209,11880, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,4706,0,47,4658, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,4705,4238,152,10313, conditionDraw,,Fri Apr 22 00:34:39 EDT 2022,4705,12613,209,11880, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,4707,0,47,4659, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,4706,4238,152,10314, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,4706,12614,209,11880, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,4708,0,47,4660, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,4707,4239,152,10314, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,4707,12615,209,11880, conditionDraw
Fri Apr 22 00:34:30 EDT 2022,4709,0,47,4661, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,4708,4240,152,10314, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,4708,12615,209,11881, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,4710,0,47,4662, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,4709,4241,152,10314, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,4709,12616,209,11881, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,4711,0,47,4663, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,4710,4242,152,10314, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,4710,12617,209,11881, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,4712,0,47,4664, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,4711,4243,152,10314, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,4711,12618,209,11881, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,4713,0,47,4665, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,4712,4244,152,10314, HumanWins,,Fri Apr 22 00:34:39 EDT 2022,4712,12619,209,11881, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,4714,0,47,4666, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,4713,4244,153,10314, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,4713,12620,209,11881, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,4715,0,47,4667, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,4714,4245,153,10314, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,4714,12621,209,11881, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,4716,0,47,4668, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,4715,4246,153,10314, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,4715,12622,209,11881, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,4717,0,47,4669, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,4716,4247,153,10314, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,4716,12623,209,11881, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,4718,0,47,4670, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,4717,4248,153,10314, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,4717,12624,209,11881, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,4719,0,47,4671, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,4718,4249,153,10314, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,4718,12625,209,11881, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,4720,0,47,4672, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,4719,4250,153,10314, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,4719,12626,209,11881, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,4721,0,47,4673, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,4720,4251,153,10314, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,4720,12627,209,11881, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,4722,0,47,4674, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,4721,4252,153,10314, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,4721,12628,209,11881, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,4723,0,47,4675, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,4722,4253,153,10314, conditionDraw,,Fri Apr 22 00:34:39 EDT 2022,4722,12629,209,11881, conditionDraw
Fri Apr 22 00:34:30 EDT 2022,4724,0,47,4676, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,4723,4253,153,10315, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,4723,12629,209,11882, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,4725,0,47,4677, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,4724,4254,153,10315, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,4724,12630,209,11882, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,4726,0,47,4678, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,4725,4255,153,10315, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,4725,12631,209,11882, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,4727,0,47,4679, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,4726,4256,153,10315, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,4726,12632,209,11882, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,4728,0,47,4680, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,4727,4257,153,10315, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,4727,12633,209,11882, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,4729,0,47,4681, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,4728,4258,153,10315, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,4728,12634,209,11882, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,4730,0,47,4682, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,4729,4259,153,10315, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,4729,12635,209,11882, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,4731,0,47,4683, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,4730,4260,153,10315, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,4730,12636,209,11882, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,4732,0,47,4684, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,4731,4261,153,10315, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,4731,12637,209,11882, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,4733,0,47,4685, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,4732,4262,153,10315, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,4732,12638,209,11882, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,4734,0,47,4686, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,4733,4263,153,10315, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,4733,12639,209,11882, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,4735,0,47,4687, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,4734,4264,153,10315, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,4734,12640,209,11882, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,4736,0,47,4688, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,4735,4265,153,10315, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,4735,12641,209,11882, conditionDraw
Fri Apr 22 00:34:30 EDT 2022,4737,0,47,4689, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,4736,4266,153,10315, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,4736,12641,209,11883, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,4738,0,47,4690, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,4737,4267,153,10315, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,4737,12642,209,11883, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,4739,0,47,4691, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,4738,4268,153,10315, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,4738,12643,209,11883, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,4740,0,47,4692, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,4739,4269,153,10315, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,4739,12644,209,11883, conditionDraw
Fri Apr 22 00:34:30 EDT 2022,4741,0,47,4693, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,4740,4270,153,10315, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,4740,12644,209,11884, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,4742,0,47,4694, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,4741,4271,153,10315, conditionDraw,,Fri Apr 22 00:34:39 EDT 2022,4741,12645,209,11884, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,4743,0,47,4695, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,4742,4271,153,10316, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,4742,12646,209,11884, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,4744,0,47,4696, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,4743,4272,153,10316, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,4743,12647,209,11884, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,4745,0,47,4697, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,4744,4273,153,10316, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,4744,12648,209,11884, conditionDraw
Fri Apr 22 00:34:30 EDT 2022,4746,0,47,4698, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,4745,4274,153,10316, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,4745,12648,209,11885, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,4747,0,47,4699, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,4746,4275,153,10316, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,4746,12649,209,11885, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,4748,0,47,4700, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,4747,4276,153,10316, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,4747,12650,209,11885, MenaceWins
Fri Apr 22 00:34:30 EDT 2022,4749,0,47,4701, conditionDraw,,Fri Apr 22 00:34:34 EDT 2022,4748,4277,153,10316, MenaceWins,,Fri Apr 22 00:34:39 EDT 2022,4748,12651,209,11885, MenaceWins
